"po_auc","po_kappa","po_sensitivity","po_specificity","pa_auc","pa_kappa","pa_sensitivity","pa_specificity","Aou","sp_area","present_sites"
0.799408783783784,0.318934995043195,0.71875,0.756756756756757,0.834459459459459,0.310324057342489,0.625,0.918918918918919,6882,10864773.6829064,1259
0.94651453021929,0.70963228542696,0.830985915492958,0.892405063291139,0.952487074344803,0.82580876101839,0.873239436619718,0.949367088607595,4940,4812170.58740858,527
0.976058201058201,0.77940999397953,0.925,0.931216931216931,0.983201058201058,0.849692702428546,1,0.941798941798942,6750,3596148.09959912,221
0.968170426065163,0.747766491249541,0.789473684210526,0.976190476190476,0.964160401002506,0.627926980789449,0.894736842105263,0.928571428571429,5180,2006379.18034999,157
0.982378854625551,0.325478645066269,0.5,0.986784140969163,0.993392070484581,0.662739322533135,1,0.991189427312775,2920,398624.910718745,63
0.576506483600305,0.162450472416946,0.701754385964912,0.460869565217391,0.637757437070938,0.320060905976399,0.87719298245614,0.443478260869565,3750,10259698.4746035,735
0.850294985250737,0,0,1,0.870206489675516,0.496703296703297,0.333333333333333,1,7320,430394.414354296,42
0.971679197994987,0.633348581884721,0.736842105263158,0.957142857142857,0.992982456140351,0.849441157133465,1,0.971428571428571,5730,1752037.85330734,132
0.964808558558559,0.716728516335589,0.72972972972973,0.963541666666667,0.980011261261261,0.800472989793378,0.972972972972973,0.932291666666667,5620,2260331.99114104,200
0.933277731442869,0.567998628022637,0.727272727272727,0.963302752293578,0.959549624687239,0.541204754908508,0.909090909090909,0.935779816513762,5750,1139272.24583721,56
0.951737451737452,0.50729141764284,0.714285714285714,0.968468468468468,0.994208494208494,0.687585266030014,1,0.972972972972973,4641,1138831.67296171,120
0.952764976958525,0.58249772105743,0.5,0.990783410138249,0.951612903225806,0.381830028856,0.916666666666667,0.870967741935484,7331,1091911.17783476,72
0.951551956815115,0.668262266171191,0.794871794871795,0.921052631578947,0.963292847503374,0.747581139007961,0.897435897435897,0.926315789473684,5140,5784911.68886971,227
0.727272727272727,0,0,1,0.773232323232323,0.123612705702257,0.222222222222222,0.940909090909091,3650,6694003.11036137,49
0.989957805907173,0.914321346913324,0.953333333333333,0.974683544303797,0.996286919831224,0.971099238568003,0.986666666666667,0.987341772151899,4520,6739140.53176661,987
0.881735159817352,0.175270108043219,0.1,1,0.891780821917808,0.322389742144568,0.6,0.922374429223744,6260,3005555.8697409,53
0.756450216450216,0.460988579897132,0.831168831168831,0.626666666666667,0.791168831168831,0.467882320507266,0.714285714285714,0.8,3100,9544431.82808297,997
0.952054794520548,0.450462804250944,0.3,1,0.972374429223744,0.597668104136719,0.9,0.954337899543379,5800,1432701.75777767,54
0.948393891521854,0.655725382109747,0.722222222222222,0.966824644549763,0.971037388098999,0.461911619798378,0.944444444444444,0.85781990521327,4920,1972229.31149523,88
0.924081237911025,0.815441650548034,0.929078014184397,0.886363636363636,0.968568665377176,0.802058777306302,0.879432624113475,0.943181818181818,5010,7426422.99598504,948
0.946140939597315,0.880584043107944,1,0.85,0.989010067114094,0.92270694456164,0.979865771812081,0.9375,4610,5593847.48230997,921
0.978782033618077,0.734610402890449,0.789473684210526,0.952879581151832,0.972581978506476,0.71335912608102,0.973684210526316,0.890052356020942,5990,3629618.10875295,254
0.863950276243094,0.574285283625584,0.8125,0.845303867403315,0.879949355432781,0.579899846298775,0.833333333333333,0.839779005524862,3420,4778493.51881585,332
0.953054298642534,0.205921579087756,0.25,0.968325791855204,0.949095022624434,0.340437788018433,0.75,0.918552036199095,7630,932509.435726594,69
0.38,0,0,1,0.836666666666667,0,0,1,5491,1028944.45031628,45
0.908201058201058,0.522011385199241,0.95,0.777777777777778,0.924074074074074,0.577132305235315,0.95,0.814814814814815,7260,7497590.87260542,343
0.965627705627706,0.827459187944747,0.946666666666667,0.909090909090909,0.976709956709957,0.872434331747868,0.933333333333333,0.948051948051948,7280,7560378.10951146,473
0.960526315789474,0,0,1,0.982456140350877,0.328445747800588,1,0.982456140350877,5450,598688.321162802,39
0.953183520599251,0.805941877274314,0.980392156862745,0.910112359550562,0.969376514650804,0.80836820083682,1,0.904494382022472,5080,3930101.89035365,341
0.989165329052969,0.945532387219535,1,0.957142857142857,0.986356340288925,0.9453112561694,0.98876404494382,0.964285714285714,6310,3655115.21092666,530
0.939441811479726,0.537933817594835,0.777777777777778,0.924170616113744,0.956819378620327,0.502213992432171,0.944444444444444,0.876777251184834,4840,4272528.45552041,133
0.984026586620926,0.888792963902229,0.905660377358491,0.977272727272727,0.99163807890223,0.95090051457976,0.962264150943396,0.988636363636364,4661,2893111.16346701,318
0.951111111111111,0,0,1,0.903333333333333,0.274857504749842,0.25,0.991111111111111,7080,581320.49101405,27
0.729524013722127,0.218694051278586,0.460227272727273,0.886792452830189,0.786556603773585,0.454003576395788,0.829545454545455,0.660377358490566,5190,9590428.71550833,1202
0.974723538704581,0.324749361116571,0.222222222222222,0.995260663507109,0.987361769352291,0.79072424034727,0.944444444444444,0.966824644549763,2930,828114.273632213,76
0.946511627906977,0.184279268582284,0.142857142857143,0.986046511627907,0.959800664451827,0.471388652654599,0.714285714285714,0.930232558139535,5910,874634.820715974,68
0.873868778280543,0,0,1,0.896493212669683,0.340437788018433,0.75,0.918552036199095,3080,1724289.87755857,93
0.957688338493292,0.799069930683513,0.828947368421053,0.954248366013072,0.944100447196422,0.769638774577046,0.736842105263158,0.986928104575163,4470,5865423.40958508,526
0.937665782493369,0.28845157949249,0.230769230769231,0.980295566502463,0.96229632436529,0.708774904620602,0.846153846153846,0.945812807881773,4480,1572141.03073215,91
0.87115987460815,0.567419267788072,0.854545454545454,0.804597701149425,0.912121212121212,0.620794840508977,0.945454545454545,0.798850574712644,4900,2816858.48047083,309
0.931229235880399,0.218430034129691,0.142857142857143,0.995348837209302,0.921926910299003,0.173569341811308,0.214285714285714,0.953488372093023,6600,1152239.10652512,46
0.924614240565161,0.760870473246731,1,0.846625766871166,0.947945714816881,0.788865961276727,0.939393939393939,0.895705521472393,6770,2178516.73210433,365
0.997321428571429,0.795535714285714,0.8,0.995535714285714,0.995535714285714,0.90687271248475,1,0.995535714285714,6690,463402.191580667,63
0.697222222222222,0,0,1,0.816666666666667,0,0,1,3720,4709619.02098591,20
0.936212624584718,0.417044825677919,0.714285714285714,0.911627906976744,0.933887043189369,0.477277443452998,0.857142857142857,0.906976744186046,5900,1956600.70163709,154
0.980964467005076,0.838644014718547,0.875,0.974619289340102,0.984454314720812,0.78369541524377,0.90625,0.949238578680203,6540,2407963.71300899,183
0.951260504201681,0.842443238284535,0.932773109243697,0.909090909090909,0.961420932009167,0.842767775404333,0.907563025210084,0.936363636363636,5970,6120385.87787616,627
0.765588499550764,0.314091218515997,0.942857142857143,0.471698113207547,0.755256064690027,0.324069459884234,0.757142857142857,0.622641509433962,3640,10073976.6892904,353
0.946458449525934,0.801456563204439,0.96969696969697,0.889570552147239,0.974530581892545,0.858641975308642,0.984848484848485,0.920245398773006,7590,7790788.19152547,421
0.702621800165153,0.211406644583648,0.910714285714286,0.421965317919075,0.708402146985962,0.251111519382693,0.803571428571429,0.549132947976879,3320,8395251.88280743,356
0.903182579564489,0.429661765887362,0.533333333333333,0.914572864321608,0.919262981574539,0.55179644904236,0.766666666666667,0.894472361809045,5830,5692391.9293727,156
0.991964285714286,0.566013897662667,0.4,1,0.992857142857143,0.762858129099067,1,0.986607142857143,7330,270881.543357118,36
0.935159817351598,0,0,1,0.931963470319635,0.306410903584049,0.3,0.977168949771689,6121,618372.998999901,46
0.989204844655082,0.803914373088685,0.888888888888889,0.976303317535545,0.996840442338073,0.942620897018291,1,0.990521327014218,5671,1810225.80609189,166
0.954128440366973,0.619531105778106,0.727272727272727,0.972477064220184,0.947456213511259,0.596637309847879,0.818181818181818,0.958715596330275,5740,1683497.52436321,84
0.930749209890314,0.828158709314323,0.957055214723926,0.863636363636364,0.973879903327756,0.861011251692423,0.96319018404908,0.893939393939394,6240,8448709.52019254,1025
0.782894736842105,0,0,1,0.802631578947368,0,0,1,5480,869677.94234931,71
0.971001221001221,0.834140205085198,0.9375,0.897435897435897,0.983898046398046,0.85137250410415,0.910714285714286,0.94017094017094,5070,5807501.3832493,760
0.91,0,0,1,0.927777777777778,0.488077496274219,0.75,0.977777777777778,5050,995766.53713217,32
0.983339029391661,0.931737852914875,0.961038961038961,0.973684210526316,0.978554340396446,0.921736158578264,0.948051948051948,0.973684210526316,3260,3709697.46160718,392
0.880370181694685,0.567841324860389,0.728476821192053,0.897435897435897,0.891662421463746,0.596309789634505,0.76158940397351,0.884615384615385,6520,8216906.5895182,1024
0.965554254488681,0.807038413878563,0.836065573770492,0.958333333333333,0.964871194379391,0.890556298986809,0.950819672131147,0.958333333333333,5840,3200651.02531605,328
0.891848077813803,0.661486563317288,0.901960784313726,0.771653543307087,0.941253666821059,0.734318199396705,0.843137254901961,0.889763779527559,5870,4774074.77178429,782
1,1,1,1,1,1,1,1,7420,354491.875941674,46
0.975299210593328,0.743561030235162,1,0.887700534759358,0.981156098803158,0.771355668959397,0.976190476190476,0.909090909090909,5960,3693491.90819054,325
0.914096916299559,0,0,1,0.927312775330396,0.276689829437778,0.5,0.982378854625551,6090,342424.222609564,26
0.972897196261682,0.714641744548287,0.733333333333333,0.981308411214953,0.972897196261682,0.515576923076923,0.933333333333333,0.901869158878505,5540,2215705.77709884,138
0.895890410958904,0.197972350230415,0.3,0.945205479452055,0.856164383561644,0.185999274573812,0.8,0.785388127853881,6420,1469566.46096327,104
0.816753926701571,0.169335574626206,0.184210526315789,0.947643979057592,0.756820060622761,0.323152709359606,0.421052631578947,0.895287958115183,5120,3746193.70816402,193
0.919407132931913,0.743917016928238,0.862745098039216,0.881889763779528,0.94650301065308,0.804029873969192,0.852941176470588,0.94488188976378,6740,5370544.81809737,593
0.955763239875389,0.620546810273406,0.466666666666667,1,0.957320872274143,0.724712347587155,0.666666666666667,0.990654205607477,4580,1577500.45407848,66
0.940528634361233,0,0,1,0.900881057268722,0,0,1,2970,707187.553090861,23
0.887702166615807,0.659991624471771,0.758620689655172,0.902654867256637,0.919438510833079,0.711311456622226,0.913793103448276,0.79646017699115,7510,7627381.28730912,853
0.93552036199095,0.35237556561086,0.375,0.97737556561086,0.941176470588235,0.41571695866644,0.75,0.941176470588235,7010,1760176.13508734,65
0.81052036199095,0.216136919315403,0.125,1,0.858031674208145,0.12459682236292,0.875,0.714932126696833,6580,1561169.28025601,117
0.769877675840979,0.530719560762479,0.891666666666667,0.63302752293578,0.815749235474006,0.468513074423642,0.866666666666667,0.596330275229358,4740,8537023.44408389,796
0.97248243559719,0.736967662131119,0.950819672131147,0.863095238095238,0.971896955503513,0.761706555671176,1,0.857142857142857,7560,5295841.70017133,406
0.931963470319635,0.163470319634703,0.2,0.963470319634703,0.895890410958904,0.300503591183027,1,0.831050228310502,7300,2223789.73535913,93
0.979623824451411,0.875364900301816,0.981818181818182,0.942528735632184,0.991849529780564,0.866394399066511,1,0.931034482758621,6450,5210794.52766246,284
0.911661397962768,0.691738179370688,0.863013698630137,0.858974358974359,0.936512118018967,0.744366808616199,0.931506849315068,0.858974358974359,5520,6439113.57278488,535
0.923275862068966,0.5526671675432,0.724137931034483,0.91,0.931896551724138,0.581669291338583,0.931034482758621,0.865,6850,5359189.44735879,216
0.955773955773956,0.745159136434454,0.909090909090909,0.913513513513514,0.969041769041769,0.752913249892102,0.954545454545455,0.902702702702703,7580,5776140.70768635,251
0.891689686924494,0.490672234578548,0.854166666666667,0.767955801104972,0.907803867403315,0.568619342981852,0.916666666666667,0.795580110497238,6760,2754319.13047318,329
0.905534941249227,0.42548921224285,0.454545454545455,0.938775510204082,0.934291898577613,0.593308233288343,0.727272727272727,0.918367346938776,6010,2498314.51043744,181
